id,category,text
1333719000593952768,1,@HWLeeds wants to hear the views of people in #Leeds about the roll out of coronavirus vaccine? Please Complete our really quick survey here https://t.co/WJc58BfEH2 #WeeklyCheckIn #RT https://t.co/netyaXOl6g
1330838813954945024,1,"NEW TODAY: A third drug company, AstraZeneca, reports its COVID-19 vaccine is also ""highly effective"" in late-stage trials. One key difference, this vaccine doesn't need to be stored at ultra-cold temperatures -- unlike vaccines from Pfizer and Moderna. https://t.co/vAaIefdKAs https://t.co/42VPwd0tj3"
1344273800377065474,1,Some sobering math and science to start your day. #COVID19 #CovidVaccine https://t.co/UJg097kw1Z
1330888847979278337,1,Draft statement: #G20 leaders promise to pay for fair distribution of #coronavirus_vaccines  https://t.co/803ern8x1j
1336963349721075713,1,Can I stop wearing a mask after getting a COVID-19 vaccine? https://t.co/fPY1hWHU0d
1326151473697316884,0,Who needs a vaccine when we have ✨stickers✨ https://t.co/WwV4ObcGsu
1339916887208157185,1,"@themood2020 @simondolan It could be very bad indeed, a car hitting the queue outside the Vaccination centre at 30mph could cause many covid19 deaths and send the death rate even higher. .."
1341058416341635072,1,"@brokeflexin @juvenile_crone Mutations are not enough to evade through the current vaccines. It's not mutating as much as common Flu virus, otherwise we might need to update vaccines frequently.But yeah, in ""far"" future we will need new vaccines since mutations are there. CoViD-19 is not going away soon."
1325877822842306562,0,"According to anonymous sources, #Pfizer put lives at risk by deliberately withholding news of their new #covid19 vaccine until AFTER the rigged election because #PresidetnTrump stuck it to #BigPharma to get #MostFavoredNations status for lower drug prices. https://t.co/m3uSpffWUe"
1334757962347401216,1,COVID-19 vaccine is coming https://t.co/mLWjCrX7l8
1326215192624177153,2,@JoeBiden @KamalaHarris @JoeBiden Covid-19 vaccine is result of President @realDonaldTrump effort in last period ... He is the king 👑
1325967724472803328,0,Human Immune system for under 60 99% effective without a vaccine proof vaccines should never be forced against your will. Your body whether you believe it or not is a Gift from God the Creator Almighty @realDonaldTrump   @DarlaShine   @PVeritas_Action https://t.co/kT8LWaYVZb
1325786277011185664,0,"“Based on initial data from a large study, Pfizer and its German partner BioNTech said they had observed no serious safety issues and forecast they would receive US government approval this month.” I won’t take any vaccine unless endorsed by .@CDCgov specifically Dr. Fauci. https://t.co/nnX6smTcIo"
1325814456350289920,2,Wonderful news today! #COVID19 #vaccine   https://t.co/pseyfhNjGu
1344338973544603650,2,Give more morons reason not to vaccinate:  Nurse tests positive for COVID-19 despite recent vaccinehttps://t.co/nzUvU8Kkst
1329097525140328448,2,"LETS GO. This is some great news, and it’s also a medical success that a vaccine was found, tested, and proven in such a short amount of time.   Our medicinal researchers in this world are simply amazing. https://t.co/azkMrLSeTK"
1325889967189614592,2,Good news #vaccine https://t.co/c8pP2JrOjb
1345902568149495809,2,Where is the fucking vaccine???? #TrumpVirus #TrumpsShitholeCountry #TrumpVirusDeathToll351K https://t.co/jf9EUM7H17
1343105401194164225,0,God no go shame us... Na Africa you won use start the test of that your stupid vaccine.@BillGates Oloshi..!! https://t.co/nIFKlF6lXq
1329081403435192325,1,FDA said to plan early December advisory meetings to discuss Covid-19 vaccines ahead of potential authorization https://t.co/2H35eeLFzQ
1325893587935113221,0,Love you and our President sir. But no thank you to ANY vaccine during end of days https://t.co/8PB0Oq5jNY
1325816974874730499,1,@IvankaTrump Thanks Turkish immigrant couple who immigrated to Europe and developed the vaccine! https://t.co/IvCtiV8EA8
1337400219131109379,1,@DrHillbilly @JGaffneyUSN @realDonaldTrump Peace treaties in the middle east.Much improved care for veterans.Put more money in Americans pockets.Lowest unemployment rate ever.Best economy ever. Coronavirus vaccine. Those 6 things are all more than Joe has did in 47 years.
1325828397843550210,0,@bstrunk27 @RadattiKate @VINsanity0525 when you get the flu vaccine ... what happens ? lol you get the flu... when you get the CORONAVIRUS vaccine .... whats gonna happen??? youre gonna get coronavirus. FUCK THAT. nah. put me tf in jail Biden
1326250976932745216,0,"I wouldnt give a Fuck what they did. Just like Men shouldnt make decisions about women having abortions. The Government shouldn't be able to ""mandate"" a vaccine.   My body my choice   Fuck them niggas https://t.co/IND2ZhgNIF"
1340393239979974656,2,@wesbury Great job @wesbury This is an excellent summary. The vaccinations with the Pfizer and Moderna vaccines will significantly reduce the spread and mortality of COVID-19
1326149444316835841,2,"People continue to be amazingly uninformed.  First of all, if the vaccine is 90% effective, it means that you only have a 10% chance you're ever going to need that 99%* effectiveness from your immune system in the first place. https://t.co/peY7VaJM7o"
1326007565893980160,1,FYI @realdonaldtrump...that @pfizer #Coronavirus vaccine didn't gave anything to do with you! Stop taking credit! https://t.co/NDMAef3PGX
1341475617355784193,2,"Just heard a great webinar on COVID-19 vaccines progress, challenges and hope by the @AmerChemSociety ! Very informative and well presented ! Can’t wait to get the vaccine! https://t.co/osICp1Fc0E"
1346223851076681728,2,@westseattleblog That is awesome - just wish the coronavirus vaccine was also on the list. 😏
1326056912790544384,2,"If ever this COVID-19 vaccine would be successfully done, I wonder if the anti-vaxxers before would still be against it in this pandemic and why. 💀 https://t.co/qJgKO8DQ52 https://t.co/Ld9rM3amjZ"
1325788428257079298,2,Let's Pray 🙏 for vaccine effectiveness. https://t.co/snKnkVDfyw
1325672387589906432,1,Wasn't there a vaccine promised before the election by the guy Texans just voted to reelect...? #ElPasoStrong #covid19 #coronavirus #Texas #pandemic #WearAMask https://t.co/ykKKsi1zMt
1325861435071746050,0,I see that Pfizer and BioNTech are trending because of a medical breakthrough for a COVID-19 vaccine. My thoughts? They say it's 90% effective still not taking it. Give me a higher effective rate of 99% or above I'll consider it.
1338868551545851904,2,Thank you to Sandy Douglas from University of Oxford for his fantastic presentation today. Manufacturing the University of Oxford’s COVID-19 vaccine candidate: high quality at high speed. Our delegates were amazed at how this great feat was turned around so quickly! Well done! https://t.co/4mCCbDrbbW
1325664642555813888,1,Medical supplies across specialties are allocated under two budget items totalling RM4.29 billion in MOH’s Specific Programmes in operating expenditure of Budget 2021; Covid-19 vaccines are also not listed for MOH under the separate Covid-19 Fund.  https://t.co/mEMn5C9qEa
1328820467709435907,1,"53% of SquareOff users would support a statewide #curfew to help prevent the spread of #coronavirus. Do you agree? See what people are saying, and express your opinion at https://t.co/qH6ixEL2Hv #Covid19 #Quarantine #vaccine https://t.co/ALUa2F8Pad"
1336147126066307072,2,"if you’ve been to happy mondays, don’t worry about what’s in the covid-19 vaccine"
1325816970969755648,2,It has been almost fucking a year since this Covid pandemic started and still it's vaccine hasn't been made. This simply shows you how medicine sucks as a science. #COVID19 #Covid
1329213271199477760,1,"Investors are looking past the presidential election and toward a future with a safe and effective COVID-19 vaccine, according to Ameriprise Chief Market Strategist David Joy.    https://t.co/8TYHRdy2UZ"
1325823049799786496,0,My immune system came out with a vaccine for covid-19 that is 99.98pct effective.  I don't even need an injection.
1345676314854961152,0,@FrogM777 Reuters: Pfizer's vaccine for COVID-19 is more than 90% effective!effective at what? https://t.co/5LKwgGSSde
1325805100909015041,0,"@jdamis I keep seeing this touted as exceptionally positive news, but I always thought vaccines are near-100% efficacious, 90% still seems to leave a lot of room for contracting COVID19"
1328359342022672387,1,Moderna says early data shows its vaccine is nearly 95% effective in preventing COVID-19 https://t.co/YNNnfiGsYI  #vaccine  #IndiaFightsCOVID19  #coronavaccine
1325834632508608512,2,Mfers in the comments like: “hmm kinda suspicious that this came out so quick” like we haven’t been dealing with a fucking global pandemic for the past 8 months and spending millions of dollars on vaccine development AAAAAA https://t.co/MnCqnpdQgC
1335293296462073858,1,Indian minister tests positive after getting COVID-19 vaccine trial dose. https://t.co/u1N5cXgOed
1329031959868289024,0,"Fuck me, this is exactly what the top government advisor said WASN’T going to happen last week.  He categorically stated the “vaccine” would go through all the regular stages of tests &amp; review ......  Doesn’t look like it !!  #ImNotTakeingThat https://t.co/8sQMLsB7xh"
1325865055074865159,2,We’ve rounded up everything you need to know about the exciting announcement from Pfizer this morning suggesting their current vaccine for #covid19 is more than 90% effective against the virus.   https://t.co/eTMBUya8aa
1334521159119990788,0,Is it supposed to make us feel better that 3 of the most crooked politicians in US history want us to take this vaccine? 😳 https://t.co/OQzMvn0FgU
1326082374166323200,0,These man think we are stupid. You couldn’t even structure a proper lockdown yet vaccine is ready in a few months? Yea low it https://t.co/YOruG1Does
1325886012732608520,2,The world got some positive news today with the announcement of a very promising COVID-19 vaccine. But it will take more time before a vaccine is ready and the state of Ohio is in a pivotal time in the fight against coronavirus.
1325795405234380800,0,And there is a 100% chance I'm not taking a rushed vaccine that's for a virus that has a 99%+ survival rate. https://t.co/ojr1bODWCN
1338013390325895168,2,"No MBChB, but there are many types of cancers and not all caused by viruses (vaccine exists) but impossible for one that works for every cancer HIV/AIDS constantly mutating so its hard last time I heard but believe cure existsCovid19 people are dying at higher rates, PRIORITY https://t.co/wzg2vjROTR"
1334998424643461120,1,"Ep7: Ghana’s election campaigning, Covid-19 vaccine in Africa, Liberia’s controversial referendum &amp; rogue MPs in Tanzania https://t.co/yxbDIX47ma"
1334328763396444163,1,ZVEZDA: In the Southern Military District began to vaccinate personnel against coronavirus https://t.co/7fyFKcxzNw https://t.co/urHb8QUY9f
1330654731514114048,1,Hackers 'try to steal Covid vaccine secrets in intellectual property war' https://t.co/aoTyWLevP3 #COVID19 #coronavirus #Hacking #vaccine #Russia #China #Iran #NorthKorea
1338810329153802242,1,"Where would people get the idea to be skeptical of Operation Warp Speed / vaccines 🤔Leaders with books about warrioring through #covid19 promoted it, right?@cnn @msnbc #vaccine #TheShot #CoronaVaccine #coronavirus #Covid_19https://t.co/Y0WXwWEnLv"
1346848226134138881,1,US could soon give 1 million vaccinations a day https://t.co/MEFeZyIUX4
1329427818917359616,1,"@KamalaHarris ...There is virtual silence on the success of President DJT’s Operation Warp Speed to accelerate the testing of a COVID-19 vaccine. Interestingly, Biden and the media have no explanation as to why is there an uptick in coronavirus cases when most Americans are wearing masks..."
